binNumber;chromosome;start;stop;gainloss_fisherPvalue;gainloss_FDR;cnLOHloss_fisherPvalue;cnLOHloss_FDR;cnLOHgain_fisherPvalue;cnLOHgain_FDR;cnLOHamp_fisherPvalue;cnLOHamp_FDR;amploss_fisherPvalue;amploss_FDR;ampgain_fisherPvalue;ampgain_FDR
2432;16;11000001;12000000;0.808;1;1;1;1;1;0.537;1;0.369;0.8234;0.406;0.8327
2433;16;12000001;13000000;1;1;1;1;1;1;0.289;1;0.208;0.6851;0.105;0.5665
2434;16;13000001;14000000;1;1;1;1;1;1;0.296;1;0.214;0.6907;0.119;0.6113
2435;16;14000001;15000000;1;1;1;1;1;1;0.283;1;0.204;0.6828;0.09;0.5457
2436;16;15000001;16000000;1;1;1;1;1;1;0.277;1;0.102;0.6057;0.079;0.5204
2437;16;16000001;17000000;0.806;1;1;1;1;1;0.303;1;0.227;0.7082;0.094;0.5538
2438;16;17000001;18000000;0.801;1;1;1;1;1;0.295;1;0.222;0.7024;0.08;0.5258
2439;16;18000001;19000000;1;1;1;1;1;1;0.287;1;0.109;0.6218;0.076;0.5123
2440;16;19000001;20000000;1;1;1;1;1;1;0.272;1;0.109;0.6218;0.078;0.5174
2441;16;20000001;21000000;1;1;1;1;1;1;0.271;1;0.093;0.5885;0.069;0.4891
2442;16;21000001;22000000;1;1;1;1;1;1;0.271;1;0.096;0.5945;0.068;0.4868
2443;16;22000001;23000000;1;1;1;1;1;1;0.283;1;0.205;0.6832;0.089;0.5442
2444;16;23000001;24000000;1;1;1;1;1;1;0.28;1;0.099;0.6;0.065;0.4832
2445;16;24000001;25000000;1;1;1;1;1;1;0.28;1;0.099;0.6;0.065;0.4832
2446;16;25000001;26000000;1;1;1;1;1;1;0.287;1;0.113;0.6333;0.076;0.5123
2447;16;26000001;27000000;0.794;1;1;1;1;1;0.272;1;0.07;0.5295;0.074;0.5083
2448;16;27000001;28000000;0.794;1;1;1;1;1;0.272;1;0.07;0.5295;0.074;0.5083
2449;16;28000001;29000000;0.795;1;1;1;1;1;0.268;1;0.058;0.4948;0.063;0.4757
2450;16;29000001;30000000;0.794;1;1;1;1;1;0.272;1;0.082;0.5452;0.086;0.536
2451;16;30000001;31000000;0.795;1;1;1;1;1;0.289;1;0.108;0.6209;0.111;0.5901
2452;16;31000001;32000000;0.795;1;1;1;1;1;0.139;1;0.065;0.5236;0.063;0.4757
2453;16;32000001;33000000;0.795;1;1;1;1;1;0.265;1;0.05;0.4576;0.054;0.4326
2454;16;33000001;34000000;0.619;1;1;1;1;1;1;1;0.309;0.7853;0.63;1
2455;16;34000001;35000000;1;1;1;1;1;1;1;1;0.611;0.9931;0.635;1
2456;16;35000001;36000000;1;1;1;1;1;1;1;1;0.623;0.9942;0.632;1
2457;16;36000001;37000000;1;1;1;1;1;1;1;1;0.6;0.9931;0.323;0.7905
2458;16;37000001;38000000;1;1;1;1;1;1;1;1;0.6;0.9931;0.323;0.7905
2459;16;38000001;39000000;1;1;1;1;1;1;1;1;0.6;0.9931;0.323;0.7905
2460;16;39000001;40000000;1;1;1;1;1;1;1;1;0.6;0.9931;0.323;0.7905
2461;16;40000001;41000000;1;1;1;1;1;1;1;1;0.6;0.9931;0.323;0.7905
2462;16;41000001;42000000;1;1;1;1;1;1;1;1;0.6;0.9931;0.323;0.7905
2463;16;42000001;43000000;1;1;1;1;1;1;1;1;0.6;0.9931;0.323;0.7905
2464;16;43000001;44000000;1;1;1;1;1;1;1;1;0.6;0.9931;0.323;0.7905
2465;16;44000001;45000000;1;1;1;1;1;1;1;1;0.6;0.9931;0.323;0.7905
2466;16;45000001;46000000;1;1;1;1;1;1;1;1;0.594;0.9931;0.293;0.7717
2467;16;46000001;47000000;0.778;1;1;1;1;1;1;1;0.272;0.7528;0.311;0.7869
2468;16;47000001;48000000;0.778;1;1;1;1;1;1;1;0.29;0.7645;0.344;0.8101
2469;16;48000001;49000000;0.59;1;0.537;1;1;1;1;1;1;1;1;1
2470;16;49000001;50000000;0.591;1;0.271;1;0.349;1;1;1;0.563;0.9931;1;1
2471;16;50000001;51000000;0.589;1;0.214;1;0.29;1;1;1;0.526;0.9876;1;1
2472;16;51000001;52000000;0.589;1;0.219;1;0.29;1;1;1;0.532;0.9888;1;1
2473;16;52000001;53000000;0.591;1;0.498;1;1;1;1;1;0.576;0.9931;1;1
2474;16;53000001;54000000;1;1;0.487;1;0.518;1;1;1;0.287;0.7645;0.304;0.7794
2475;16;54000001;55000000;1;1;1;1;1;1;0.511;1;0.605;0.9931;0.338;0.8072
2476;16;55000001;56000000;0.8;1;1;1;1;1;0.511;1;0.624;0.9942;0.322;0.7905
2477;16;56000001;57000000;0.801;1;1;1;1;1;1;1;0.622;0.9942;0.32;0.7905
2478;16;57000001;58000000;0.804;1;1;1;1;1;1;1;0.608;0.9931;0.292;0.7705
2479;16;58000001;59000000;0.809;1;1;1;1;1;1;1;0.605;0.9931;0.295;0.7749
2480;16;59000001;60000000;1;1;1;1;1;1;1;1;0.305;0.782;0.272;0.765
2481;16;60000001;61000000;0.817;1;1;1;1;1;1;1;0.322;0.7939;0.263;0.765
2482;16;61000001;62000000;0.818;1;1;1;1;1;1;1;0.25;0.7303;0.291;0.7705
2483;16;62000001;63000000;0.818;1;1;1;1;1;1;1;0.25;0.7303;0.291;0.7705
2484;16;63000001;64000000;0.814;1;1;1;1;1;1;1;0.331;0.8004;0.26;0.765
2485;16;64000001;65000000;0.81;1;1;1;1;1;1;1;0.624;0.9942;0.313;0.7899
2486;16;65000001;66000000;0.621;1;1;1;1;1;1;1;0.637;1;0.304;0.7794
2487;16;66000001;67000000;0.625;1;1;1;1;1;0.529;1;0.338;0.8032;0.221;0.7389
2488;16;67000001;68000000;1;1;1;1;1;1;1;1;0.32;0.7917;0.268;0.765
2489;16;68000001;69000000;1;1;1;1;1;1;0.521;1;0.275;0.756;0.283;0.7663
2490;16;69000001;70000000;0.81;1;1;1;1;1;1;1;0.293;0.7655;0.315;0.7901
2491;16;70000001;71000000;1;1;1;1;1;1;0.509;1;0.242;0.72;0.253;0.765
2492;16;71000001;72000000;0.809;1;1;1;1;1;0.529;1;0.234;0.7123;0.255;0.765
2493;16;72000001;73000000;1;1;1;1;1;1;0.515;1;0.21;0.6855;0.221;0.7389
2494;16;73000001;74000000;1;1;1;1;1;1;0.515;1;0.21;0.6855;0.221;0.7389
2495;16;74000001;75000000;0.809;1;1;1;1;1;0.529;1;0.234;0.7123;0.255;0.765
2496;16;75000001;76000000;0.809;1;0.413;1;0.443;1;1;1;0.558;0.9931;0.598;1
2497;16;76000001;77000000;0.809;1;0.405;1;0.445;1;1;1;0.549;0.9931;0.601;1
2498;16;77000001;78000000;0.641;1;0.498;1;0.407;1;1;1;0.584;0.9931;0.488;0.9236
2499;16;78000001;79000000;0.809;1;0.409;1;0.445;1;1;1;0.583;0.9931;1;1
2500;16;79000001;80000000;0.617;1;0.41;1;0.498;1;1;1;0.478;0.9527;0.576;0.9975
2501;16;80000001;81000000;0.618;1;0.379;1;0.45;1;1;1;0.487;0.962;0.572;0.9975
2502;16;81000001;82000000;0.618;1;0.379;1;0.45;1;1;1;0.487;0.962;0.572;0.9975
2503;16;82000001;83000000;0.619;1;0.383;1;0.448;1;1;1;0.492;0.964;0.571;0.9975
2504;16;83000001;84000000;0.619;1;0.383;1;0.448;1;1;1;0.492;0.964;0.571;0.9975
2505;16;84000001;85000000;0.798;1;0.387;1;0.447;1;1;1;0.497;0.9646;0.569;0.9975
2506;16;85000001;86000000;0.798;1;0.387;1;0.447;1;1;1;0.497;0.9646;0.569;0.9975
2507;16;86000001;87000000;0.796;1;0.396;1;0.445;1;1;1;0.506;0.9678;0.566;0.9975
2508;16;87000001;88000000;0.798;1;0.387;1;0.447;1;1;1;0.497;0.9646;0.569;0.9975
2509;16;88000001;89000000;1;1;0.438;1;0.434;1;1;1;0.554;0.9931;0.554;0.9859
2510;16;89000001;90000000;0.554;1;0.554;1;0.554;1;0.554;1;1;1;1;1
2511;16;90000001;91000000;0.692;1;1;1;1;1;1;1;1;1;1;1
2512;17;1;1000000;0.842;1;1;1;1;1;1;1;1;1;1;1
2513;17;1000001;2000000;0.842;1;1;1;1;1;1;1;1;1;1;1
2514;17;2000001;3000000;0.843;1;1;1;1;1;1;1;1;1;1;1
2515;17;3000001;4000000;0.842;1;1;1;1;1;1;1;1;1;1;1
2516;17;4000001;5000000;0.842;1;1;1;1;1;1;1;1;1;1;1
2517;17;5000001;6000000;0.695;1;1;1;1;1;1;1;1;1;1;1
2518;17;6000001;7000000;0.842;1;1;1;1;1;1;1;1;1;1;1
2519;17;7000001;8000000;0.842;1;1;1;1;1;1;1;1;1;1;1
2520;17;8000001;9000000;0.843;1;1;1;1;1;1;1;1;1;1;1
2521;17;9000001;10000000;0.55;1;1;1;1;1;1;1;1;1;1;1
2522;17;10000001;11000000;0.55;1;1;1;1;1;1;1;1;1;1;1
2523;17;11000001;12000000;0.553;1;1;1;1;1;1;1;1;1;1;1
2524;17;12000001;13000000;0.55;1;1;1;1;1;1;1;1;1;1;1
2525;17;13000001;14000000;0.549;1;1;1;1;1;1;1;1;1;1;1
2526;17;14000001;15000000;0.428;1;1;1;1;1;1;1;1;1;1;1
2527;17;15000001;16000000;0.422;1;1;1;1;1;1;1;1;1;1;1
2528;17;16000001;17000000;0.549;1;1;1;1;1;1;1;1;1;1;1
2529;17;17000001;18000000;0.69;1;1;1;1;1;1;1;1;1;1;1
2530;17;18000001;19000000;0.682;1;1;1;1;1;1;1;0.371;0.8253;0.317;0.7905
2531;17;19000001;20000000;0.839;1;1;1;1;1;1;1;0.408;0.882;0.381;0.8239
2532;17;20000001;21000000;0.674;1;1;1;1;1;1;1;0.381;0.8443;0.316;0.7905
2533;17;21000001;22000000;0.29;1;1;1;1;1;0.462;1;0.481;0.9561;0.343;0.8101
2534;17;22000001;23000000;1;1;1;1;1;1;1;1;0.433;0.9035;0.448;0.8796
2535;17;23000001;24000000;1;1;1;1;1;1;1;1;1;1;1;1
2536;17;24000001;25000000;1;1;1;1;1;1;1;1;1;1;1;1
2537;17;25000001;26000000;1;1;1;1;1;1;1;1;1;1;1;1
2538;17;26000001;27000000;1;1;0.572;1;0.6;1;1;1;0.572;0.9931;0.6;1
2539;17;27000001;28000000;0.552;1;0.474;1;1;1;1;1;0.501;0.9646;1;1
2540;17;28000001;29000000;0.394;1;0.421;1;0.584;1;1;1;0.5;0.9646;1;1
2541;17;29000001;30000000;0.395;1;0.464;1;1;1;1;1;0.464;0.9372;1;1
2542;17;30000001;31000000;0.394;1;0.421;1;0.584;1;1;1;0.5;0.9646;1;1
2543;17;31000001;32000000;1;1;0.457;1;0.489;1;1;1;1;1;1;1
2544;17;32000001;33000000;0.779;1;0.469;1;0.532;1;1;1;0.502;0.9646;0.57;0.9975
2545;17;33000001;34000000;1;1;0.544;1;0.517;1;1;1;1;1;1;1
2546;17;34000001;35000000;1;1;1;1;1;1;1;1;1;1;1;1
2547;17;35000001;36000000;1;1;1;1;1;1;1;1;1;1;1;1
2548;17;36000001;37000000;1;1;1;1;1;1;1;1;1;1;0.603;1
2549;17;37000001;38000000;1;1;1;1;1;1;1;1;1;1;1;1
2550;17;38000001;39000000;1;1;1;1;1;1;1;1;1;1;1;1
2551;17;39000001;40000000;1;1;0.573;1;0.557;1;1;1;1;1;1;1
2552;17;40000001;41000000;1;1;0.531;1;0.519;1;1;1;1;1;0.589;0.9996
2553;17;41000001;42000000;1;1;0.538;1;0.52;1;1;1;1;1;0.591;1
2554;17;42000001;43000000;1;1;0.511;1;0.474;1;1;1;1;1;0.584;0.9975
2555;17;43000001;44000000;1;1;0.511;1;0.474;1;1;1;1;1;0.584;0.9975
2556;17;44000001;45000000;1;1;0.511;1;0.474;1;1;1;1;1;0.584;0.9975
2557;17;45000001;46000000;1;1;0.415;1;0.384;1;1;1;1;1;1;1
2558;17;46000001;47000000;1;1;0.462;1;0.431;1;1;1;1;1;1;1
2559;17;47000001;48000000;1;1;1;1;0.587;1;1;1;1;1;0.553;0.9854
2560;17;48000001;49000000;1;1;0.511;1;0.472;1;1;1;1;1;0.549;0.9819
2561;17;49000001;50000000;1;1;0.544;1;0.513;1;1;1;0.544;0.9926;0.513;0.9578
2562;17;50000001;51000000;1;1;0.531;1;0.516;1;1;1;0.531;0.9882;0.516;0.9615
2563;17;51000001;52000000;0.407;1;1;1;0.484;1;1;1;1;1;0.484;0.9179
2564;17;52000001;53000000;0.403;1;1;1;0.482;1;1;1;1;1;0.482;0.9178
2565;17;53000001;54000000;0.277;1;1;1;0.481;1;1;1;1;1;0.481;0.9178
2566;17;54000001;55000000;0.407;1;1;1;0.484;1;1;1;1;1;0.52;0.9652
2567;17;55000001;56000000;0.403;1;1;1;0.483;1;1;1;1;1;0.519;0.9646
2568;17;56000001;57000000;1;1;0.511;1;0.472;1;1;1;1;1;0.549;0.9819
2569;17;57000001;58000000;1;1;0.511;1;0.472;1;1;1;1;1;0.549;0.9819
2570;17;58000001;59000000;1;1;1;1;0.587;1;1;1;1;1;0.553;0.9854
2571;17;59000001;60000000;1;1;0.55;1;0.516;1;1;1;1;1;1;1
2572;17;60000001;61000000;1;1;0.55;1;0.515;1;1;1;1;1;0.585;0.9975
2573;17;61000001;62000000;1;1;0.544;1;0.517;1;1;1;1;1;1;1
2574;17;62000001;63000000;1;1;0.52;1;0.523;1;1;1;1;1;1;1
2575;17;63000001;64000000;1;1;0.514;1;0.525;1;1;1;1;1;1;1
2576;17;64000001;65000000;1;1;0.56;1;0.543;1;1;1;0.301;0.7751;0.263;0.765
2577;17;65000001;66000000;1;1;0.543;1;0.547;1;1;1;0.283;0.7645;0.267;0.765
2578;17;66000001;67000000;1;1;0.538;1;0.549;1;1;1;0.277;0.76;0.269;0.765
2579;17;67000001;68000000;1;1;0.549;1;0.546;1;1;1;0.289;0.7645;0.266;0.765
2580;17;68000001;69000000;1;1;0.549;1;0.546;1;1;1;0.289;0.7645;0.266;0.765
2581;17;69000001;70000000;0.781;1;1;1;0.498;1;0.358;1;0.047;0.4501;0.015;0.1708
2582;17;70000001;71000000;1;1;0.514;1;0.492;1;1;1;0.12;0.6409;0.083;0.5264
2583;17;71000001;72000000;1;1;0.526;1;0.489;1;1;1;0.128;0.6416;0.082;0.5264
2584;17;72000001;73000000;1;1;0.025;0.3825;0.011;0.2866;0.093;1;1;1;1;1
2585;17;73000001;74000000;1;1;0.538;1;0.521;1;1;1;1;1;1;1
2586;17;74000001;75000000;1;1;0.538;1;0.521;1;1;1;1;1;1;1
2587;17;75000001;76000000;1;1;0.538;1;0.523;1;1;1;1;1;1;1
2588;17;76000001;77000000;1;1;1;1;0.557;1;1;1;1;1;1;1
2589;17;77000001;78000000;1;1;0.573;1;0.543;1;1;1;0.6;0.9931;0.32;0.7905
2590;17;78000001;79000000;1;1;0.573;1;0.545;1;1;1;0.609;0.9931;0.35;0.8134
2591;17;79000001;80000000;1;1;1;1;1;1;1;1;0.337;0.8032;0.295;0.7749
2592;17;80000001;81000000;1;1;1;1;1;1;1;1;1;1;1;1
2593;17;81000001;82000000;1;1;0.59;1;0.615;1;1;1;1;1;1;1
2594;18;1;1000000;0.827;1;1;1;0.607;1;0.455;1;0.553;0.9931;0.584;0.9975
2595;18;1000001;2000000;0.667;1;1;1;0.606;1;0.606;1;1;1;1;1
2596;18;2000001;3000000;0.832;1;1;1;1;1;1;1;1;1;1;1
2597;18;3000001;4000000;0.833;1;1;1;1;1;1;1;1;1;1;1
2598;18;4000001;5000000;1;1;1;1;1;1;0.412;1;0.465;0.9372;0.438;0.864
2599;18;5000001;6000000;0.679;1;1;1;1;1;1;1;1;1;1;1
2600;18;6000001;7000000;0.832;1;1;1;1;1;1;1;1;1;1;1
2601;18;7000001;8000000;0.832;1;1;1;1;1;1;1;1;1;1;1
2602;18;8000001;9000000;0.832;1;1;1;1;1;1;1;1;1;1;1
2603;18;9000001;10000000;0.833;1;1;1;0.608;1;0.608;1;1;1;1;1
2604;18;10000001;11000000;0.832;1;1;1;0.607;1;0.607;1;1;1;1;1
2605;18;11000001;12000000;1;1;1;1;1;1;1;1;1;1;1;1
2606;18;12000001;13000000;1;1;0.355;1;0.333;1;1;1;1;1;1;1
2607;18;13000001;14000000;1;1;0.351;1;0.626;1;1;1;1;1;1;1
2608;18;14000001;15000000;1;1;0.619;1;0.634;1;1;1;1;1;1;1
2609;18;15000001;16000000;0.825;1;0.327;1;0.63;1;1;1;1;1;1;1
2610;18;16000001;17000000;0.674;1;0.372;1;0.319;1;1;1;1;1;1;1
2611;18;17000001;18000000;0.672;1;0.374;1;0.318;1;1;1;1;1;1;1
2612;18;18000001;19000000;0.832;1;0.307;1;0.268;1;1;1;1;1;1;1
2613;18;19000001;20000000;1;1;0.225;1;0.218;1;0.429;1;1;1;1;1
2614;18;20000001;21000000;0.54;1;0.379;1;0.31;1;1;1;1;1;1;1
2615;18;21000001;22000000;1;1;0.216;1;0.223;1;1;1;1;1;1;1
2616;18;22000001;23000000;0.841;1;0.211;1;0.224;1;0.224;1;0.224;0.7041;0.224;0.7412
2617;18;23000001;24000000;0.689;1;1;1;1;1;1;1;1;1;1;1
2618;18;24000001;25000000;0.549;1;1;1;1;1;1;1;0.136;0.6416;0.167;0.7012
2619;18;25000001;26000000;0.233;1;0.233;1;0.233;1;0.233;1;1;1;1;1
2620;18;26000001;27000000;0.322;1;0.322;1;0.322;1;0.322;1;1;1;1;1
2621;18;27000001;28000000;0.835;1;0.199;0.9932;0.222;1;1;1;0.138;0.6416;0.155;0.6875
2622;18;28000001;29000000;0.683;1;1;1;1;1;0.25;1;0.072;0.5295;0.085;0.5309
2623;18;29000001;30000000;0.546;1;1;1;1;1;1;1;1;1;1;1
2624;18;30000001;31000000;0.838;1;1;1;1;1;1;1;0.206;0.6832;0.232;0.7512
2625;18;31000001;32000000;0.84;1;0.269;1;0.291;1;1;1;1;1;1;1
2626;18;32000001;33000000;1;1;1;1;1;1;1;1;1;1;1;1
2627;18;33000001;34000000;0.839;1;1;1;1;1;1;1;0.143;0.6472;0.161;0.6908
2628;18;34000001;35000000;0.542;1;0.131;0.8669;0.173;0.9231;1;1;1;1;1;1
2629;18;35000001;36000000;0.307;1;0.123;0.8292;0.185;0.9605;1;1;1;1;1;1
2630;18;36000001;37000000;0.222;1;0.062;0.5957;0.1;0.741;0.25;1;1;1;1;1
2631;18;37000001;38000000;0.152;1;0.113;0.7799;0.195;0.9791;1;1;1;1;1;1
2632;18;38000001;39000000;0.16;1;0.16;0.9273;0.16;0.8814;0.16;1;1;1;1;1
2633;18;39000001;40000000;0.162;1;0.162;0.9279;0.162;0.884;0.162;1;1;1;1;1
2634;18;40000001;41000000;0.228;1;0.12;0.8127;0.184;0.9605;1;1;1;1;1;1
2635;18;41000001;42000000;0.109;1;1;1;1;1;1;1;1;1;1;1
2636;18;42000001;43000000;0.158;1;0.165;0.9338;0.268;1;1;1;1;1;1;1
2637;18;43000001;44000000;0.313;1;1;1;1;1;1;1;0.18;0.6803;0.256;0.765
2638;18;44000001;45000000;0.549;1;1;1;1;1;1;1;1;1;1;1
2639;18;45000001;46000000;0.552;1;1;1;1;1;1;1;1;1;1;1
2640;18;46000001;47000000;0.318;1;1;1;1;1;1;1;1;1;1;1
2641;18;47000001;48000000;0.316;1;0.316;1;0.316;1;0.316;1;1;1;1;1
2642;18;48000001;49000000;0.683;1;0.683;1;0.683;1;0.683;1;0.137;0.6416;0.169;0.7012
2643;18;49000001;50000000;0.318;1;0.318;1;0.318;1;0.318;1;1;1;1;1
2644;18;50000001;51000000;0.541;1;0.541;1;0.541;1;0.541;1;0.132;0.6416;0.174;0.7012
2645;18;51000001;52000000;0.689;1;0.689;1;0.689;1;0.689;1;1;1;1;1
2646;18;52000001;53000000;0.551;1;0.551;1;0.551;1;0.551;1;1;1;1;1
2647;18;53000001;54000000;0.319;1;0.319;1;0.319;1;0.319;1;1;1;1;1
2648;18;54000001;55000000;0.412;1;0.412;1;0.412;1;0.412;1;0.185;0.6803;0.259;0.765
2649;18;55000001;56000000;0.233;1;0.233;1;0.233;1;0.233;1;1;1;1;1
2650;18;56000001;57000000;0.226;1;0.226;1;0.226;1;0.226;1;1;1;1;1
2651;18;57000001;58000000;0.419;1;0.419;1;0.419;1;0.419;1;1;1;1;1
2652;18;58000001;59000000;0.419;1;0.419;1;0.419;1;0.419;1;1;1;1;1
2653;18;59000001;60000000;0.419;1;0.419;1;0.419;1;0.419;1;1;1;1;1
2654;18;60000001;61000000;0.225;1;0.225;1;0.225;1;0.225;1;1;1;1;1
2655;18;61000001;62000000;0.153;1;0.153;0.9226;0.153;0.8659;0.153;1;1;1;1;1
2656;18;62000001;63000000;0.042;1;0.042;0.4999;0.042;0.529;0.042;1;1;1;1;1
2657;18;63000001;64000000;0.1;1;0.1;0.7266;0.1;0.741;0.1;1;1;1;1;1
2658;18;64000001;65000000;0.156;1;0.156;0.9226;0.156;0.8659;0.156;1;1;1;1;1
2659;18;65000001;66000000;0.099;1;1;1;1;1;1;1;1;1;1;1
2660;18;66000001;67000000;0.1;1;1;1;1;1;1;1;1;1;1;1
2661;18;67000001;68000000;0.218;1;1;1;1;1;1;1;1;1;1;1
2662;18;68000001;69000000;0.099;1;1;1;1;1;1;1;1;1;1;1
2663;18;69000001;70000000;0.099;1;1;1;1;1;1;1;1;1;1;1
2664;18;70000001;71000000;0.156;1;1;1;1;1;1;1;1;1;1;1
2665;18;71000001;72000000;0.153;1;1;1;1;1;1;1;1;1;1;1
2666;18;72000001;73000000;0.153;1;1;1;1;1;1;1;1;1;1;1
2667;18;73000001;74000000;0.106;1;1;1;1;1;1;1;1;1;1;1
2668;18;74000001;75000000;0.152;1;1;1;1;1;1;1;1;1;1;1
2669;18;75000001;76000000;0.224;1;1;1;1;1;1;1;1;1;1;1
2670;18;76000001;77000000;0.227;1;1;1;1;1;1;1;1;1;1;1
2671;18;77000001;78000000;1;1;1;1;1;1;1;1;1;1;1;1
2672;18;78000001;79000000;0.682;1;1;1;1;1;1;1;1;1;1;1
2673;19;1;1000000;0.836;1;1;1;1;1;1;1;1;1;1;1
2674;19;1000001;2000000;0.836;1;1;1;1;1;1;1;1;1;1;1
2675;19;2000001;3000000;0.836;1;1;1;1;1;1;1;1;1;1;1
2676;19;3000001;4000000;0.679;1;1;1;1;1;1;1;1;1;1;1
2677;19;4000001;5000000;0.68;1;1;1;1;1;1;1;1;1;1;1
2678;19;5000001;6000000;0.677;1;1;1;1;1;1;1;1;1;1;1
2679;19;6000001;7000000;0.678;1;1;1;1;1;1;1;1;1;1;1
2680;19;7000001;8000000;1;1;1;1;1;1;1;1;1;1;1;1
2681;19;8000001;9000000;0.837;1;1;1;1;1;1;1;1;1;1;1
2682;19;9000001;10000000;0.838;1;1;1;1;1;1;1;1;1;1;1
2683;19;10000001;11000000;0.835;1;1;1;1;1;1;1;1;1;1;1
2684;19;11000001;12000000;0.835;1;1;1;1;1;1;1;1;1;1;1
2685;19;12000001;13000000;0.833;1;1;1;1;1;1;1;1;1;1;1
2686;19;13000001;14000000;1;1;1;1;1;1;1;1;1;1;1;1
2687;19;14000001;15000000;1;1;1;1;1;1;1;1;1;1;1;1
2688;19;15000001;16000000;1;1;1;1;1;1;1;1;1;1;1;1
2689;19;16000001;17000000;1;1;1;1;1;1;1;1;1;1;1;1
2690;19;17000001;18000000;1;1;1;1;1;1;1;1;1;1;1;1
2691;19;18000001;19000000;1;1;1;1;1;1;1;1;1;1;1;1
2692;19;19000001;20000000;1;1;1;1;1;1;1;1;1;1;1;1
2693;19;20000001;21000000;1;1;1;1;1;1;1;1;1;1;1;1
2694;19;21000001;22000000;1;1;1;1;1;1;1;1;1;1;1;1
2695;19;22000001;23000000;0.833;1;1;1;1;1;1;1;1;1;1;1
2696;19;23000001;24000000;0.832;1;1;1;1;1;1;1;0.596;0.9931;1;1
2697;19;24000001;25000000;0.832;1;1;1;1;1;1;1;0.596;0.9931;1;1
2698;19;25000001;26000000;0.654;1;1;1;1;1;1;1;0.515;0.9773;0.586;0.9981
2699;19;26000001;27000000;0.511;1;1;1;1;1;1;1;0.426;0.8955;0.516;0.9615
2700;19;27000001;28000000;0.511;1;1;1;1;1;1;1;0.463;0.9372;0.557;0.9895
2701;19;28000001;29000000;1;1;1;1;1;1;1;1;0.549;0.9931;0.574;0.9975
2702;19;29000001;30000000;0.826;1;1;1;1;1;1;1;0.571;0.9931;1;1
2703;19;30000001;31000000;0.826;1;1;1;1;1;1;1;0.539;0.9916;0.579;0.9975
2704;19;31000001;32000000;0.827;1;1;1;1;1;1;1;0.507;0.9691;0.538;0.9712
2705;19;32000001;33000000;0.826;1;1;1;1;1;1;1;0.542;0.9926;0.58;0.9975
2706;19;33000001;34000000;0.826;1;1;1;1;1;1;1;0.5;0.9646;0.545;0.9783
2707;19;34000001;35000000;0.826;1;1;1;1;1;1;1;0.568;0.9931;1;1
2708;19;35000001;36000000;0.826;1;1;1;1;1;1;1;0.532;0.9888;0.582;0.9975
2709;19;36000001;37000000;0.666;1;1;1;1;1;1;1;0.522;0.9835;0.587;0.9986
2710;19;37000001;38000000;0.665;1;1;1;1;1;1;1;0.551;0.9931;1;1
2711;19;38000001;39000000;1;1;1;1;1;1;0.24;1;0.082;0.5452;0.082;0.5264
2712;19;39000001;40000000;1;1;1;1;1;1;0.229;1;0.066;0.5273;0.067;0.4856
2713;19;40000001;41000000;1;1;1;1;1;1;0.526;1;0.109;0.6218;0.115;0.6025
2714;19;41000001;42000000;0.824;1;1;1;1;1;0.517;1;0.075;0.5295;0.083;0.5264
2715;19;42000001;43000000;0.823;1;1;1;1;1;0.515;1;0.057;0.4906;0.07;0.4914
2716;19;43000001;44000000;0.501;1;1;1;1;1;0.505;1;0.026;0.3449;0.048;0.4
2717;19;44000001;45000000;0.501;1;1;1;1;1;0.509;1;0.034;0.3796;0.062;0.4719
2718;19;45000001;46000000;0.501;1;1;1;1;1;0.505;1;0.025;0.3443;0.049;0.406
2719;19;46000001;47000000;0.823;1;1;1;1;1;0.505;1;0.034;0.3796;0.043;0.3712
2720;19;47000001;48000000;0.377;1;1;1;1;1;0.509;1;0.03;0.357;0.066;0.4856
2721;19;48000001;49000000;0.378;1;1;1;1;1;0.516;1;0.03;0.357;0.065;0.4832
2722;19;49000001;50000000;0.66;1;1;1;1;1;0.491;1;0.017;0.2601;0.023;0.231
2723;19;50000001;51000000;0.659;1;1;1;1;1;0.491;1;0.016;0.2515;0.024;0.2377
2724;19;51000001;52000000;0.659;1;1;1;1;1;0.491;1;0.016;0.2515;0.024;0.2377
2725;19;52000001;53000000;1;1;1;1;1;1;0.231;1;0.022;0.315;0.021;0.2154
2726;19;53000001;54000000;1;1;1;1;1;1;0.509;1;0.028;0.3475;0.03;0.2826
2727;19;54000001;55000000;1;1;1;1;1;1;0.497;1;0.03;0.357;0.029;0.2777
2728;19;55000001;56000000;1;1;1;1;1;1;0.258;1;0.03;0.357;0.03;0.2826
2729;19;56000001;57000000;1;1;1;1;1;1;0.258;1;0.028;0.3475;0.03;0.2826
2730;19;57000001;58000000;1;1;1;1;1;1;0.258;1;0.029;0.3539;0.03;0.2826
2731;19;58000001;59000000;1;1;1;1;1;1;1;1;1;1;1;1
2732;19;59000001;60000000;0.744;1;0.028;0.4009;0.009;0.2754;0.527;1;0.331;0.8004;0.392;0.8239
2733;20;1;1000000;0.743;1;0.024;0.3732;0.008;0.2754;0.52;1;0.346;0.806;0.416;0.8407
2734;20;1000001;2000000;0.743;1;0.023;0.3675;0.007;0.2754;0.353;1;0.346;0.806;0.415;0.8399
2735;20;2000001;3000000;1;1;0.026;0.3916;0.006;0.2754;0.353;1;0.358;0.8063;0.412;0.8379
